OBJECTID,CD_GEOCODI,NM_BAIRRO,NM_SUBDIST,NM_DISTRIT,INDIC_AGUA_ADEQUADA,INDIC_ESGOTO_ADEQUADO,INDIC_LIXO_ADEQUADO,INDIC_MEDBANH_PES,INDIC_ANALFAB_10A14,INDIC_RENDARESP_POS_SM,INDIC_RENDARESP_POS_ATE2SM,INDIC_RENDARESP_P_MAISDE10SM,I_AGUA_ADEQUADA,I_ESGOTO_ADEQUADO,I_LIXO_ADEQUADO,I_MEDBANH_PES,I_ANALFAB_10A14,I_RENDARESP_POS_SM,I_RENDARESP_POS_ATE2SM,I_RENDARESP_P_MAISDE10SM,IDS
8421,330455705070055,Centro,CENTRO,RIO DE JANEIRO,99.6742671,99.6742671,100,0.7058011,0,4.99963844,32.9787234,9.57446809,0.99674267,0.99674267,1,0.32062629,1,0.06366084,0.67021277,0.10322473,0.64390125
8422,330455705070056,Centro,CENTRO,RIO DE JANEIRO,100,100,100,0.58343195,0,3.8986648,40.95238095,6.66666667,1,1,1,0.2650373,1,0.04739174,0.59047619,0.071875,0.62184753
8423,330455705070057,Centro,CENTRO,RIO DE JANEIRO,100,100,100,0.62295082,0,5.12937301,24.90118577,11.06719368,1,1,1,0.28298965,1,0.06557793,0.75098814,0.11931818,0.65235924
8424,330455705070058,Centro,CENTRO,RIO DE JANEIRO,100,98.98305085,100,0.53745928,5.55555556,4.66266861,26.24113475,7.80141844,1,0.98983051,1,0.24415317,0.90740741,0.05868143,0.73758865,0.08410904,0.62772128
8425,330455705070059,Centro,CENTRO,RIO DE JANEIRO,100,100,100,0.72674419,0,3.81036069,35.18518519,4.32098765,1,1,1,0.33014016,1,0.04608687,0.64814815,0.04658565,0.6338701
8426,330455705070060,Centro,CENTRO,RIO DE JANEIRO,100,100,100,0.81550802,0,5.27465739,23.65591398,9.67741935,1,1,1,0.37046316,1,0.0677248,0.76344086,0.10433468,0.66324544
8427,330455705070061,Centro,CENTRO,RIO DE JANEIRO,100,100,100,0.66898148,0,3.58043352,39.66244726,3.37552743,1,1,1,0.30390013,1,0.04268924,0.60337553,0.03639241,0.62329466
8428,330455705070062,Centro,CENTRO,RIO DE JANEIRO,100,100,100,0.57582418,0,5.0001047,27.66990291,9.70873786,1,1,1,0.2615813,1,0.06366773,0.72330097,0.10467233,0.64415279
8429,330455705070063,Centro,CENTRO,RIO DE JANEIRO,99.67213115,99.67213115,100,0.58415842,0,3.62787754,38.94736842,2.80701754,0.99672131,0.99672131,1,0.26536732,1,0.04339032,0.61052632,0.03026316,0.61787372
8430,330455705070064,Centro,CENTRO,RIO DE JANEIRO,100,100,100,0.58591549,0,3.32432378,35.8974359,1.53846154,1,1,1,0.26616551,1,0.0389047,0.64102564,0.01658654,0.6203353
8431,330455705070065,Centro,CENTRO,RIO DE JANEIRO,100,100,100,0.5447619,0,3.21472496,43.9688716,1.16731518,1,1,1,0.24747055,1,0.03728516,0.56031128,0.01258512,0.60720651
8432,330455705070066,Centro,CENTRO,RIO DE JANEIRO,100,100,100,0.55650685,0,3.74360035,37.18592965,4.0201005,1,1,1,0.25280596,1,0.04510036,0.6281407,0.04334171,0.62117359
8433,330455705070067,Centro,CENTRO,RIO DE JANEIRO,100,100,100,0.59467456,8.33333333,3.93061247,33.70786517,5.05617978,1,1,1,0.27014451,0.86111111,0.04786383,0.66292135,0.05451194,0.61206909
8434,330455705070068,Centro,CENTRO,RIO DE JANEIRO,100,99.47368421,100,0.4978355,0,4.03121806,36.36363636,4.24242424,1,0.99473684,1,0.22615316,1,0.04935048,0.63636364,0.04573864,0.61904284
8435,330455705070069,Centro,CENTRO,RIO DE JANEIRO,99.53703704,100,99.53703704,0.52475248,0,4.76489086,26.88679245,6.60377358,0.99537037,1,0.99537037,0.23838081,1,0.06019197,0.73113208,0.07119693,0.63645532
8436,330455705070070,Centro,CENTRO,RIO DE JANEIRO,100,100,100,0.47600768,0,3.36006355,48.22134387,4.743083,1,1,1,0.21623737,1,0.03943283,0.51778656,0.05113636,0.60307414
8437,330455705070071,Centro,CENTRO,RIO DE JANEIRO,100,100,100,0.48262548,0,2.59279348,55.41125541,0,1,1,1,0.21924366,1,0.02809487,0.44588745,0,0.58665325
8438,330455705070072,Centro,CENTRO,RIO DE JANEIRO,100,100,100,0.48691099,0,3.9173757,35.26785714,4.46428571,1,1,1,0.22119045,1,0.04766823,0.64732143,0.04813058,0.62053884
8439,330455705070073,Centro,CENTRO,RIO DE JANEIRO,98.31932773,98.31932773,100,0.4751773,0,3.48046282,44.14414414,3.6036036,0.98319328,0.98319328,1,0.21586016,1,0.04121197,0.55855856,0.03885135,0.60260857
8440,330455705070074,Centro,CENTRO,RIO DE JANEIRO,100,100,100,0.54213037,0,4.25581921,28.81355932,5.42372881,1,1,1,0.24627511,1,0.05266942,0.71186441,0.05847458,0.63366044
8441,330455705070075,Centro,CENTRO,RIO DE JANEIRO,100,100,100,0.22988506,0,2.37302436,60.60606061,0,1,1,1,0.10443054,1,0.02484734,0.39393939,0,0.56540216
8442,330455705070076,Centro,CENTRO,RIO DE JANEIRO,100,100,100,0.44753477,0,3.76005968,47.82608696,3.62318841,1,1,1,0.2033029,1,0.04534357,0.52173913,0.0390625,0.60118101
8443,330455705070077,Centro,CENTRO,RIO DE JANEIRO,99.42857143,100,100,0.52835052,7.69230769,4.27799049,29.58579882,5.91715976,0.99428571,1,1,0.2400153,0.87179487,0.05299704,0.70414201,0.06379438,0.61587867
8444,330455705070078,Centro,CENTRO,RIO DE JANEIRO,100,100,100,0.43170732,0,3.9901682,39.33649289,6.16113744,1,1,1,0.19611292,1,0.04874389,0.60663507,0.06642476,0.61473958
8445,330455705070079,Centro,CENTRO,RIO DE JANEIRO,100,99.6969697,99.6969697,0.53707052,0,3.32841629,49.23076923,4.30769231,1,0.9969697,0.9969697,0.24397657,1,0.03896518,0.50769231,0.04644231,0.60387697
8446,330455705070080,Centro,CENTRO,RIO DE JANEIRO,99.55357143,100,100,0.48666667,0,3.33084783,35.68075117,1.4084507,0.99553571,1,1,0.22107946,1,0.03900111,0.64319249,0.01518486,0.6142492
8447,330455705070081,Centro,CENTRO,RIO DE JANEIRO,100,100,100,0.52516779,0,4.55351486,28.38427948,5.24017467,1,1,1,0.23856947,1,0.05706847,0.71615721,0.05649563,0.63353635
8448,330455705070082,Centro,CENTRO,RIO DE JANEIRO,100,100,100,0.56280193,5.26315789,2.87852343,52.58215962,3.75586854,1,1,1,0.25566565,0.9122807,0.03231711,0.4741784,0.04049296,0.58936685
8449,330455705070083,Centro,CENTRO,RIO DE JANEIRO,100,89.08296943,100,0.40854701,6.66666667,2.80702767,55.60747664,1.40186916,1,0.89082969,1,0.18559182,0.88888889,0.03126061,0.44392523,0.0151139,0.55695127
8450,330455705070084,Centro,CENTRO,RIO DE JANEIRO,99.42857143,99.42857143,100,0.44691358,0,3.7185842,36.76470588,2.94117647,0.99428571,0.99428571,1,0.20302071,1,0.04473069,0.63235294,0.03170956,0.61254817
8451,330455705070085,Centro,CENTRO,RIO DE JANEIRO,100,99.50248756,100,0.55137845,0,4.2855733,35.09933775,5.9602649,1,0.99502488,1,0.25047627,1,0.05310909,0.64900662,0.06425911,0.6264845
8452,330455705070086,Centro,CENTRO,RIO DE JANEIRO,100,100,90.60402685,0.42690058,0,3.33343811,50.38167939,4.58015267,1,1,0.90604027,0.19392935,1,0.03903938,0.49618321,0.04937977,0.5855715
8453,330455705070087,Centro,CENTRO,RIO DE JANEIRO,100,100,100,0.44715447,6.66666667,3.42500925,37.73584906,2.83018868,1,1,1,0.20313014,0.88888889,0.04039253,0.62264151,0.03051297,0.59819576
8454,330455705070088,Centro,CENTRO,RIO DE JANEIRO,100,100,100,0.42361111,0,3.62691214,41.22137405,3.81679389,1,1,1,0.19243503,1,0.04337605,0.58778626,0.04114981,0.60809339
8455,330455705070089,Centro,CENTRO,RIO DE JANEIRO,99.53488372,100,100,0.56857855,0,2.70693003,50.49019608,0.98039216,0.99534884,1,1,0.25828981,1,0.02978147,0.49509804,0.01056985,0.598636
8456,330455705070090,Centro,CENTRO,RIO DE JANEIRO,100,100,100,0.33333333,0,1.50420168,71.42857143,0,1,1,1,0.15142429,1,0.01200874,0.28571429,0,0.55614341
8457,330455705070091,Centro,CENTRO,RIO DE JANEIRO,100,100,100,0.4702381,0,3.99815617,32.98245614,4.56140351,1,1,1,0.21361641,1,0.04886193,0.67017544,0.04917763,0.62272893
8458,330455705070092,Centro,CENTRO,RIO DE JANEIRO,100,100,100,0.46556474,0,2.70702734,57.66423358,2.91970803,1,1,1,0.21149343,1,0.02978291,0.42335766,0.0314781,0.58701401
8459,330455705070093,Centro,CENTRO,RIO DE JANEIRO,100,100,100,0.56060606,0,4.11140628,35.48387097,6.4516129,1,1,1,0.25466812,1,0.05053543,0.64516129,0.06955645,0.62749016
8460,330455705070094,Centro,CENTRO,RIO DE JANEIRO,99.65753425,100,100,0.54113346,0,3.14795784,46.24505929,2.3715415,0.99657534,1,1,0.24582224,1,0.03629854,0.53754941,0.02556818,0.60522671
8461,330455705070095,Centro,CENTRO,RIO DE JANEIRO,100,100,99.21259843,0.47686833,0,3.99420885,46.04651163,2.3255814,1,1,0.99212598,0.21662834,1,0.0488036,0.53953488,0.02507267,0.60277069
8462,330455705070096,Centro,CENTRO,RIO DE JANEIRO,100,99.39209726,100,0.60322108,0,11.0672549,9.67741935,42.90322581,1,0.99392097,1,0.27402697,1,0.15332206,0.90322581,0.4625504,0.72338078
8463,330455705070097,Centro,CENTRO,RIO DE JANEIRO,100,99.53051643,100,0.54809843,0,10.94054239,6.96517413,43.78109453,1,0.99530516,1,0.24898625,1,0.15144963,0.93034826,0.47201493,0.72476303
8464,330455705070098,Centro,CENTRO,RIO DE JANEIRO,100,94.73684211,100,0.37962963,8.33333333,1.3843714,82.35294118,0,1,0.94736842,1,0.17245544,0.86111111,0.01023801,0.17647059,0,0.52095545
8465,330455705070099,Centro,CENTRO,RIO DE JANEIRO,100,98.48484848,100,0.42767296,0,3.23511586,47.10743802,1.65289256,1,0.98484848,1,0.19428022,1,0.03758648,0.52892562,0.01782025,0.59543263
8466,330455705070100,Centro,CENTRO,RIO DE JANEIRO,100,100,100,0.53409091,0,3.60010893,44.44444444,4.44444444,1,1,1,0.24262301,1,0.04297998,0.55555556,0.04791667,0.6111344
8467,330455705070101,Centro,CENTRO,RIO DE JANEIRO,100,100,100,0.75342466,0,11.68812431,11.32075472,30.18867925,1,1,1,0.34226038,1,0.16249665,0.88679245,0.3254717,0.71462765
8468,330455705080001,Catumbi,RIO COMPRIDO,RIO DE JANEIRO,100,99.22779923,100,0.43865031,4,2.9278625,45.67901235,0.82304527,1,0.99227799,1,0.19926693,0.93333333,0.03304619,0.54320988,0.00887346,0.58875097
8469,330455705080002,Catumbi,RIO COMPRIDO,RIO DE JANEIRO,100,100,100,0.45781638,0,4.31611956,30.71161049,7.86516854,1,1,1,0.20797356,1,0.05356048,0.6928839,0.08479635,0.62990178
8470,330455705080003,Catumbi,RIO COMPRIDO,RIO DE JANEIRO,100,98.88888889,100,0.52713178,0,3.06437908,50,1.66666667,1,0.98888889,1,0.23946166,1,0.0350635,0.5,0.01796875,0.59767285
8471,330455705080004,Catumbi,RIO COMPRIDO,RIO DE JANEIRO,100,99.54545455,100,0.51395007,0,3.46431563,45.63106796,3.88349515,1,0.99545455,1,0.23347357,1,0.04097336,0.54368932,0.04186893,0.60693247
8472,330455705080005,Catumbi,RIO COMPRIDO,RIO DE JANEIRO,98.75,99.16666667,100,0.40466926,0,2.81102461,67.15686275,1.47058824,0.9875,0.99166667,1,0.18383026,1,0.03131968,0.32843137,0.01585478,0.56732534
8473,330455705080006,Catumbi,RIO COMPRIDO,RIO DE JANEIRO,100,100,99.24242424,0.32195122,4.61538462,1.27661356,98.95833333,0,1,1,0.99242424,0.1462537,0.92307692,0.00864567,0.01041667,0,0.51010215
8474,330455705080007,Catumbi,RIO COMPRIDO,RIO DE JANEIRO,100,99.34640523,91.50326797,0.37612613,0,1.57529412,78.33333333,0,1,0.99346405,0.91503268,0.17086389,1,0.01305928,0.21666667,0,0.53863582
8475,330455705080008,Catumbi,RIO COMPRIDO,RIO DE JANEIRO,100,98.22485207,99.40828402,0.39207921,0,1.66889483,77.27272727,0,1,0.98224852,0.99408284,0.17811094,1,0.01444241,0.22727273,0,0.54951968
8476,330455705080009,Catumbi,RIO COMPRIDO,RIO DE JANEIRO,100,100,100,0.33023256,4.34782609,1.57389061,84.21052632,0,1,1,1,0.15001569,0.92753623,0.01303854,0.15789474,0,0.53106065
8477,330455705080010,Catumbi,RIO COMPRIDO,RIO DE JANEIRO,100,98.31932773,100,0.3655914,2.63157895,1.29248366,92.22222222,0,1,0.98319328,1,0.16607825,0.95614035,0.00888018,0.07777778,0,0.52400873
8478,330455705080011,Catumbi,RIO COMPRIDO,RIO DE JANEIRO,95.34883721,100,100,0.37593985,0,1.64129181,91.17647059,0,0.95348837,1,1,0.17077927,1,0.01403452,0.08823529,0,0.52831718
8479,330455705080012,Catumbi,RIO COMPRIDO,RIO DE JANEIRO,,,,,,,,,,,,,,,,,
8480,330455705080013,Catumbi,RIO COMPRIDO,RIO DE JANEIRO,99.65986395,78.91156463,100,0.35073069,3.33333333,1.40877337,89.30232558,0.46511628,0.99659864,0.78911565,1,0.15932743,0.94444444,0.0105986,0.10697674,0.00501453,0.50150951
8481,330455705080014,Catumbi,RIO COMPRIDO,RIO DE JANEIRO,100,98.10126582,100,0.366,4,1.36745098,86.95652174,0,1,0.98101266,1,0.16626387,0.93333333,0.00998798,0.13043478,0,0.52762908
8482,330455705080015,Catumbi,RIO COMPRIDO,RIO DE JANEIRO,99.42857143,92,97.14285714,0.31877023,1.53846154,1.45846364,85.44303797,0,0.99428571,0.92,0.97142857,0.14480866,0.97435897,0.01133287,0.14556962,0,0.52022305
8483,330455705080016,Catumbi,RIO COMPRIDO,RIO DE JANEIRO,100,95.55555556,100,0.36104513,7.69230769,1.79290611,76.42276423,0.81300813,1,0.95555556,1,0.16401301,0.87179487,0.01627493,0.23577236,0.00876524,0.531522
8484,330455705080017,Catumbi,RIO COMPRIDO,RIO DE JANEIRO,100,100,97.56097561,0.43518519,6.66666667,1.84552199,70.27027027,0,1,1,0.97560976,0.19769282,0.88888889,0.01705244,0.2972973,0,0.54706765
8485,330455705080018,Catumbi,RIO COMPRIDO,RIO DE JANEIRO,100,98.63013699,100,0.50645161,2.04081633,3.10995475,53.84615385,3.2967033,1,0.98630137,1,0.23006722,0.96598639,0.03573697,0.46153846,0.03554258,0.58939663
8486,330455705080019,Catumbi,RIO COMPRIDO,RIO DE JANEIRO,100,99.62121212,100,0.40226986,0,2.91013228,52.63157895,1.4354067,1,0.99621212,1,0.18274028,1,0.03278419,0.47368421,0.01547548,0.58761204
8487,330455705080020,Catumbi,RIO COMPRIDO,RIO DE JANEIRO,97.04918033,99.01639344,100,0.41657077,1.75438596,2.45420417,62.27758007,1.42348754,0.9704918,0.99016393,1,0.1892368,0.97076023,0.02604694,0.3772242,0.01534698,0.56740886
8488,330455705080021,Catumbi,RIO COMPRIDO,RIO DE JANEIRO,100,96.61016949,100,0.32338308,3.44827586,1.064082,100,0,1,0.96610169,1,0.14690416,0.94252874,0.00550509,0,0,0.50762996
8489,330455705080022,Catumbi,RIO COMPRIDO,RIO DE JANEIRO,100,100,100,0.30882353,0,1.3656286,94.11764706,0,1,1,1,0.14029015,1,0.00996105,0.05882353,0,0.52613434
8490,330455705080023,Catumbi,RIO COMPRIDO,RIO DE JANEIRO,99.10714286,94.64285714,95.98214286,0.23814229,6.97674419,1.90790053,68.7804878,0,0.99107143,0.94642857,0.95982143,0.10818158,0.88372093,0.0179742,0.31219512,0,0.52742416
8491,330455705080024,Rio Comprido,RIO COMPRIDO,RIO DE JANEIRO,100,100,100,0.48847926,0,4.1540488,39.3129771,7.2519084,1,1,1,0.22190287,1,0.05116555,0.60687023,0.07818464,0.61976541
8492,330455705080025,Rio Comprido,RIO COMPRIDO,RIO DE JANEIRO,100,98.81889764,99.60629921,0.57076923,0,5.88806983,23.20675105,13.5021097,1,0.98818898,0.99606299,0.25928497,1,0.0767892,0.76793249,0.14556962,0.65422853
8493,330455705080026,Rio Comprido,RIO COMPRIDO,RIO DE JANEIRO,,,,,,,,,,,,,,,,,
8494,330455705080027,Rio Comprido,RIO COMPRIDO,RIO DE JANEIRO,100,87.37373737,99.49494949,0.33381924,5.12820513,1.56053793,88.48167539,0,1,0.87373737,0.99494949,0.15164502,0.91452991,0.01284122,0.11518325,0,0.50786078
8495,330455705080028,Rio Comprido,RIO COMPRIDO,RIO DE JANEIRO,49.36708861,91.13924051,98.73417722,0.32234432,2.94117647,1.72227451,86.66666667,1.33333333,0.49367089,0.91139241,0.98734177,0.14643228,0.95098039,0.01523121,0.13333333,0.014375,0.45659466
8496,330455705080029,Rio Comprido,RIO COMPRIDO,RIO DE JANEIRO,99.375,99.375,99.375,0.56696429,0,4.44704301,37.09677419,9.67741935,0.99375,0.99375,0.99375,0.25755649,1,0.05549513,0.62903226,0.10433468,0.62845857
8497,330455705080030,Rio Comprido,RIO COMPRIDO,RIO DE JANEIRO,94.89051095,83.94160584,99.27007299,0.39635535,4.65116279,2.09694632,72.13114754,0.81967213,0.94890511,0.83941606,0.99270073,0.18005348,0.92248062,0.02076774,0.27868852,0.00883709,0.52398117
8498,330455705080031,Rio Comprido,RIO COMPRIDO,RIO DE JANEIRO,100,99.59349593,100,0.74542683,3.7037037,5.24013425,24.77477477,10.36036036,1,0.99593496,1,0.33862718,0.9382716,0.06721465,0.75225225,0.11169764,0.65049979
8499,330455705080032,Rio Comprido,RIO COMPRIDO,RIO DE JANEIRO,100,100,100,0.72938144,0,4.54440784,27.2,6.4,1,1,1,0.3313382,1,0.05693389,0.728,0.069,0.64815901
8500,330455705080033,Rio Comprido,RIO COMPRIDO,RIO DE JANEIRO,100,100,100,0.54353562,0,3.17875057,44.96124031,2.3255814,1,1,1,0.24691348,1,0.03675357,0.5503876,0.02507267,0.60739091
8501,330455705080034,Rio Comprido,RIO COMPRIDO,RIO DE JANEIRO,100,99.51923077,100,0.5847619,0,3.89632957,33.99014778,3.44827586,1,0.99519231,1,0.26564146,1,0.04735724,0.66009852,0.03717672,0.62568328
8502,330455705080035,Rio Comprido,RIO COMPRIDO,RIO DE JANEIRO,99.63636364,100,100,0.48789346,0,3.44217495,42.80442804,2.58302583,0.99636364,1,1,0.22163676,1,0.04064619,0.57195572,0.02784825,0.60730632
8503,330455705080036,Rio Comprido,RIO COMPRIDO,RIO DE JANEIRO,,,,,,,,,,,,,,,,,
8504,330455705080037,Rio Comprido,RIO COMPRIDO,RIO DE JANEIRO,100,97.64705882,73.52941176,0.56679389,0,3.44641733,45.0617284,4.32098765,1,0.97647059,0.73529412,0.25747908,1,0.04070888,0.54938272,0.04658565,0.57574013
8505,330455705080038,Rio Comprido,RIO COMPRIDO,RIO DE JANEIRO,100,100,70.3030303,0.47347741,0,3.76857652,40.90909091,3.8961039,1,1,0.7030303,0.21508794,1,0.04546943,0.59090909,0.04200487,0.5745627
8506,330455705080039,Rio Comprido,RIO COMPRIDO,RIO DE JANEIRO,100,99.3006993,100,0.43478261,0,2.48720669,60.6557377,2.45901639,1,0.99300699,1,0.19750994,1,0.02653462,0.39344262,0.02651127,0.57962568
8507,330455705080040,Rio Comprido,RIO COMPRIDO,RIO DE JANEIRO,98.65771812,77.18120805,100,0.31698113,4.44444444,1.48130907,84.17266187,0,0.98657718,0.77181208,1,0.14399593,0.92592593,0.01167046,0.15827338,0,0.49978187
8508,330455705080041,Rio Comprido,RIO COMPRIDO,RIO DE JANEIRO,100,100,100,0.57983193,0,6.15756303,17.85714286,14.28571429,1,1,1,0.26340191,1,0.0807715,0.82142857,0.15401786,0.66495248
8509,330455705080042,Rio Comprido,RIO COMPRIDO,RIO DE JANEIRO,95.22058824,98.52941176,98.89705882,0.31567568,2.75229358,1.48583591,85.0877193,0,0.95220588,0.98529412,0.98897059,0.14340289,0.95412844,0.01173735,0.14912281,0,0.52310776
8510,330455705080043,Rio Comprido,RIO COMPRIDO,RIO DE JANEIRO,100,50.28901734,100,0.30228758,1.61290323,1.2827797,96.47058824,0,1,0.50289017,1,0.13732105,0.97311828,0.00873679,0.03529412,0,0.45717005
8511,330455705080044,Rio Comprido,RIO COMPRIDO,RIO DE JANEIRO,100,100,100,0.35781041,1.26582278,1.40652798,91.46341463,0,1,1,1,0.16254356,0.97890295,0.01056542,0.08536585,0,0.52967222
8512,330455705080045,Rio Comprido,RIO COMPRIDO,RIO DE JANEIRO,100,96.68049793,100,0.35609756,3.19148936,1.37468256,93.83259912,0,1,0.96680498,1,0.16176546,0.94680851,0.01009484,0.06167401,0,0.51839347
8513,330455705080046,Rio Comprido,RIO COMPRIDO,RIO DE JANEIRO,99.55947137,100,87.66519824,0.37027027,1.53846154,1.62037551,84.90566038,0,0.99559471,1,0.87665198,0.16820374,0.97435897,0.01372544,0.1509434,0,0.52243478
8514,330455705080047,Rio Comprido,RIO COMPRIDO,RIO DE JANEIRO,100,100,100,0.59229535,0,5.07007724,33.93939394,12.12121212,1,1,1,0.2690637,1,0.06470171,0.66060606,0.13068182,0.64063166
8515,330455705080048,Rio Comprido,RIO COMPRIDO,RIO DE JANEIRO,100,100,100,0.57355372,0,3.76278966,52.27272727,5.3030303,1,1,1,0.26054989,1,0.04538392,0.47727273,0.0571733,0.60504748
8516,330455705080049,Rio Comprido,RIO COMPRIDO,RIO DE JANEIRO,100,100,100,0.5560166,0,4.38036669,31.81818182,7.79220779,1,1,1,0.25258325,1,0.05450986,0.68181818,0.08400974,0.63411513
8517,330455705080050,Rio Comprido,RIO COMPRIDO,RIO DE JANEIRO,100,100,100,0.68448276,2.85714286,5.93462853,18.34862385,11.9266055,1,1,1,0.31094193999999997,0.95238095,0.0774772,0.81651376,0.12858372,0.6607372
8518,330455705080051,Rio Comprido,RIO COMPRIDO,RIO DE JANEIRO,100,100,100,0.52272727,0,3.37986188,47.16981132,3.14465409,1,1,1,0.23746082,1,0.03972539,0.52830189,0.0339033,0.60492392
8519,330455705080052,Rio Comprido,RIO COMPRIDO,RIO DE JANEIRO,100,100,86,0.45560748,0,2.87836317,56.52173913,4.34782609,1,1,0.86,0.20697011,1,0.03231474,0.43478261,0.046875,0.57261781
8520,330455705080053,Rio Comprido,RIO COMPRIDO,RIO DE JANEIRO,98.74213836,98.74213836,100,0.57986871,0,3.9874355,26.97368421,3.28947368,0.98742138,0.98742138,1,0.26341862,1,0.04870351,0.73026316,0.03546464,0.63158659
8521,330455705080054,Rio Comprido,RIO COMPRIDO,RIO DE JANEIRO,99.77426637,96.83972912,48.75846501,0.37928465,1.39534884,1.58809524,84.94897959,0.38265306,0.99774266,0.96839729,0.48758465,0.17229872,0.97674419,0.01324844,0.1505102,0.00412548,0.47133145
8522,330455705080055,Rio Comprido,RIO COMPRIDO,RIO DE JANEIRO,100,97.0212766,65.53191489,0.36700767,1.36986301,1.93166304,77.77777778,0.52910053,1,0.97021277,0.65531915,0.16672163,0.97716895,0.01832534,0.22222222,0.00570437,0.5019593
8523,330455705080056,Rio Comprido,RIO COMPRIDO,RIO DE JANEIRO,100,100,100,0.43950851,1.44927536,2.67138643,51.03244838,0.88495575,1,1,1,0.19965679,0.97584541,0.02925624,0.48967552,0.00954093,0.58799686
8524,330455705080057,Rio Comprido,RIO COMPRIDO,RIO DE JANEIRO,100,100,100,0.30911583,0.81967213,1.61039825,86.26943005,0,1,1,1,0.14042293,0.9863388,0.01357801,0.1373057,0,0.53470568
8525,330455705080058,Rio Comprido,RIO COMPRIDO,RIO DE JANEIRO,98.26086957,100,100,0.5,0,2.58528069,43.83561644,0,0.9826087,1,1,0.22713643,1,0.02798386,0.56164384,0,0.5999216
8526,330455705080059,Rio Comprido,RIO COMPRIDO,RIO DE JANEIRO,99.25373134,100,100,0.46401028,1.81818182,2.45298136,60.24590164,1.2295082,0.99253731,1,1,0.21078728,0.96969697,0.02602887,0.39754098,0.01325564,0.57623088
8527,330455705080060,Rio Comprido,RIO COMPRIDO,RIO DE JANEIRO,100,99.35483871,90.32258065,0.40529532,2.63157895,2.16099291,68.08510638,0.70921986,1,0.99354839,0.90322581,0.18411466,0.95614035,0.02171415,0.31914894,0.00764628,0.54819232
8528,330455705080061,Rio Comprido,RIO COMPRIDO,RIO DE JANEIRO,100,99.19354839,100,0.32510288,2.22222222,2.21570495,74.28571429,1.9047619,1,0.99193548,1,0.14768542,0.96296296,0.02252263,0.25714286,0.02053571,0.55034813
8529,330455705080062,Rio Comprido,RIO COMPRIDO,RIO DE JANEIRO,100,100,100,0.47133758,0,4.32287582,31.03448276,3.44827586,1,1,1,0.21411587,1,0.05366031,0.68965517,0.03717672,0.62432601
8530,330455705080063,Rio Comprido,RIO COMPRIDO,RIO DE JANEIRO,100,100,100,0.43574297,0,3.20024341,44.13793103,2.75862069,1,1,1,0.19794621,1,0.03707117,0.55862069,0.02974138,0.60292243
8531,330455705080064,Rio Comprido,RIO COMPRIDO,RIO DE JANEIRO,100,15.2,99.2,0.25490196,0,1.92235294,69.6,0,1,0.152,0.992,0.11579504,1,0.01818777,0.304,0,0.44774785
8532,330455705080065,Rio Comprido,RIO COMPRIDO,RIO DE JANEIRO,100,99.31972789,100,0.24303406,2.5,2.45151394,42.85714286,0,1,0.99319728,1,0.11040378,0.95833333,0.02600718,0.57142857,0,0.58242127
8533,330455705080066,Rio Comprido,RIO COMPRIDO,RIO DE JANEIRO,99.16666667,86.66666667,100,0.29824561,1.96078431,1.36817927,92.38095238,0,0.99166667,0.86666667,1,0.13548489,0.96732026,0.00999874,0.07619048,0,0.50591596
8534,330455705080067,Rio Comprido,RIO COMPRIDO,RIO DE JANEIRO,100,100,92.30769231,0.29166667,0,1.42383107,92.30769231,0,1,1,0.92307692,0.13249625,1,0.01082111,0.07692308,0,0.51791467
