hex_id,ideb_bairro,nome,codbairro,codra,rp,cod_rp,area_plane
88a8a039e7fffff,Guaratiba,Guaratiba,151,26,Guaratiba,5.4,5
88a8a075e5fffff,Jacarepaguá,Jacarepaguá,115,16,Jacarepaguá,4.1,4
88a8a0290bfffff,Campo Grande,Campo Grande,144,18,Campo Grande,5.2,5
88a8a06509fffff,Deodoro,Deodoro,134,33,Bangu,5.1,5
88a8a0655dfffff,Vila Militar,Vila Militar,135,33,Bangu,5.1,5
88a8a0768dfffff,Vargem Grande,Vargem Grande,131,24,Barra da Tijuca,4.2,4
88a8a076e1fffff,Vargem Grande,Vargem Grande,131,24,Barra da Tijuca,4.2,4
88a8a02a07fffff,Guaratiba,Guaratiba,151,26,Guaratiba,5.4,5
88a8a06605fffff,Bangu,Bangu,141,17,Bangu,5.1,5
88a8a02199fffff,Santa Cruz,Santa Cruz,149,19,Santa Cruz,5.3,5
88a8a07735fffff,Barra da Tijuca,Barra da Tijuca,128,24,Barra da Tijuca,4.2,4
88a8a02a5bfffff,Guaratiba,Guaratiba,151,26,Guaratiba,5.4,5
88a8a06659fffff,Campo Grande,Campo Grande,144,18,Campo Grande,5.2,5
88a8a021edfffff,Santa Cruz,Santa Cruz,149,19,Santa Cruz,5.3,5
88a8a066adfffff,Bangu,Bangu,141,17,Bangu,5.1,5
88a8a07591fffff,Jacarepaguá,Jacarepaguá,115,16,Jacarepaguá,4.1,4
88a8a02b03fffff,Guaratiba,Guaratiba,151,26,Guaratiba,5.4,5
88a8a06701fffff,Realengo,Realengo,139,33,Bangu,5.1,5
88a8a02b57fffff,Guaratiba,Guaratiba,151,26,Guaratiba,5.4,5
88a8a06461fffff,Realengo,Realengo,139,33,Bangu,5.1,5
88a8a03993fffff,Guaratiba,Guaratiba,151,26,Guaratiba,5.4,5
88a8a06755fffff,Realengo,Realengo,139,33,Bangu,5.1,5
88a8a07885fffff,Botafogo,Botafogo,020,4,Zona Sul,2.1,2
88a8a02863fffff,Inhoaíba,Inhoaíba,146,18,Campo Grande,5.2,5
88a8a078d9fffff,Lagoa,Lagoa,027,6,Zona Sul,2.1,2
88a8a06037fffff,Encantado,Encantado,068,13,Méier,3.2,3
88a8a0608bfffff,Oswaldo Cruz,Osvaldo Cruz,088,15,Madureira,3.3,3
88a8a071bbfffff,Barra da Tijuca,Barra da Tijuca,128,24,Barra da Tijuca,4.2,4
88a8a06133fffff,Manguinhos,Manguinhos,039,10,Ramos,3.1,3
88a8a06187fffff,Complexo do Alemão,Complexo do Alemão,156,29,Inhaúma,3.4,3
88a8a02e4bfffff,Santa Cruz,Santa Cruz,149,19,Santa Cruz,5.3,5
88a8a06a49fffff,Catete,Catete,018,4,Zona Sul,2.1,2
88a8a061dbfffff,Piedade,Piedade,069,13,Méier,3.2,3
88a8a06283fffff,Taquara,Taquara,122,16,Jacarepaguá,4.1,4
88a8a02f47fffff,Santa Cruz,Santa Cruz,149,19,Santa Cruz,5.3,5
88a8a0753dfffff,Barra Olímpica,Barra Olímpica,165,16,Jacarepaguá,4.1,4
88a8a062d7fffff,Jacarepaguá,Jacarepaguá,115,16,Jacarepaguá,4.1,4
88a8a07407fffff,Vargem Pequena,Vargem Pequena,130,24,Barra da Tijuca,4.2,4
88a8a0632bfffff,Alto da Boa Vista,Alto da Boa Vista,034,8,Tijuca,2.2,2
88a8a0640dfffff,Realengo,Realengo,139,33,Bangu,5.1,5
88a8a0745bfffff,Recreio dos Bandeirantes,Recreio dos Bandeirantes,132,24,Barra da Tijuca,4.2,4
88a8a038b1fffff,Pedra de Guaratiba,Pedra de Guaratiba,153,26,Guaratiba,5.4,5
88a8a07503fffff,Barra Olímpica,Barra Olímpica,165,16,Jacarepaguá,4.1,4
88a8a02829fffff,Inhoaíba,Inhoaíba,146,18,Campo Grande,5.2,5
88a8a03959fffff,Barra de Guaratiba,Barra de Guaratiba,152,26,Guaratiba,5.4,5
88a8a07557fffff,Barra da Tijuca,Barra da Tijuca,128,24,Barra da Tijuca,4.2,4
88a8a039adfffff,Guaratiba,Guaratiba,151,26,Guaratiba,5.4,5
88a8a075abfffff,Jacarepaguá,Jacarepaguá,115,16,Jacarepaguá,4.1,4
88a8a028d1fffff,Santa Cruz,Santa Cruz,149,19,Santa Cruz,5.3,5
88a8a02925fffff,Santíssimo,Santíssimo,143,18,Campo Grande,5.2,5
88a8a06523fffff,Pavuna,Pavuna,114,25,Pavuna,3.6,3
88a8a076a7fffff,Vargem Grande,Vargem Grande,131,24,Barra da Tijuca,4.2,4
88a8a0210bfffff,Sepetiba,Sepetiba,150,19,Santa Cruz,5.3,5
88a8a06e39fffff,Jardim América,Jardim América,049,31,Penha,3.5,3
88a8a029cdfffff,Campo Grande,Campo Grande,144,18,Campo Grande,5.2,5
88a8a074e9fffff,Vargem Grande,Vargem Grande,131,24,Barra da Tijuca,4.2,4
88a8a02a21fffff,Guaratiba,Guaratiba,151,26,Guaratiba,5.4,5
88a8a021b3fffff,Santa Cruz,Santa Cruz,149,19,Santa Cruz,5.3,5
88a8a02ac9fffff,Santa Cruz,Santa Cruz,149,19,Santa Cruz,5.3,5
88a8a066c7fffff,Santíssimo,Santíssimo,143,18,Campo Grande,5.2,5
88a8a02b1dfffff,Guaratiba,Guaratiba,151,26,Guaratiba,5.4,5
88a8a0671bfffff,Realengo,Realengo,139,33,Bangu,5.1,5
88a8a06051fffff,Freguesia (Jacarepaguá),Freguesia (Jacarepaguá),120,16,Jacarepaguá,4.1,4
88a8a060a5fffff,Cavalcanti,Cavalcanti,080,15,Madureira,3.3,3
88a8a07a97fffff,Vidigal,Vidigal,030,6,Zona Sul,2.1,2
88a8a0614dfffff,Tijuca,Tijuca,033,8,Tijuca,2.2,2
88a8a061a1fffff,Ramos,Ramos,041,10,Ramos,3.1,3
88a8a02e65fffff,Santa Cruz,Santa Cruz,149,19,Santa Cruz,5.3,5
88a8a06249fffff,Barra da Tijuca,Barra da Tijuca,128,24,Barra da Tijuca,4.2,4
88a8a02f0dfffff,Santa Cruz,Santa Cruz,149,19,Santa Cruz,5.3,5
88a8a0629dfffff,Taquara,Taquara,122,16,Jacarepaguá,4.1,4
88a8a02f61fffff,Santa Cruz,Santa Cruz,149,19,Santa Cruz,5.3,5
88a8a03823fffff,Guaratiba,Guaratiba,151,26,Guaratiba,5.4,5
88a8a07421fffff,Camorim,Camorim,129,24,Barra da Tijuca,4.2,4
88a8a06345fffff,Rocinha,Rocinha,154,27,Zona Sul,2.1,2
88a8a07495fffff,Campo Grande,Campo Grande,144,18,Campo Grande,5.2,5
88a8a038cbfffff,Guaratiba,Guaratiba,151,26,Guaratiba,5.4,5
88a8a074c9fffff,Vargem Grande,Vargem Grande,131,24,Barra da Tijuca,4.2,4
88a8a0751dfffff,Barra Olímpica,Barra Olímpica,165,16,Jacarepaguá,4.1,4
88a8a06365fffff,Gávea,Gávea,029,6,Zona Sul,2.1,2
88a8a02843fffff,Cosmos,Cosmos,147,18,Campo Grande,5.2,5
88a8a06441fffff,Padre Miguel,Padre Miguel,140,17,Bangu,5.1,5
88a8a039c7fffff,Guaratiba,Guaratiba,151,26,Guaratiba,5.4,5
88a8a075c5fffff,Jacarepaguá,Jacarepaguá,115,16,Jacarepaguá,4.1,4
88a8a028ebfffff,Paciência,Paciência,148,19,Santa Cruz,5.3,5
88a8a0653dfffff,Pavuna,Pavuna,114,25,Pavuna,3.6,3
88a8a076c1fffff,Recreio dos Bandeirantes,Recreio dos Bandeirantes,132,24,Barra da Tijuca,4.2,4
88a8a02125fffff,Guaratiba,Guaratiba,151,26,Guaratiba,5.4,5
88a8a06e53fffff,Coelho Neto,Coelho Neto,110,25,Pavuna,3.6,3
88a8a029e7fffff,Campo Grande,Campo Grande,144,18,Campo Grande,5.2,5
88a8a02a3bfffff,Santa Cruz,Santa Cruz,149,19,Santa Cruz,5.3,5
88a8a06639fffff,Bangu,Bangu,141,17,Bangu,5.1,5
88a8a0668dfffff,Bangu,Bangu,141,17,Bangu,5.1,5
88a8a02ae3fffff,Santa Cruz,Santa Cruz,149,19,Santa Cruz,5.3,5
88a8a066e1fffff,Bangu,Bangu,141,17,Bangu,5.1,5
88a8a07441fffff,Recreio dos Bandeirantes,Recreio dos Bandeirantes,132,24,Barra da Tijuca,4.2,4
88a8a02b37fffff,Campo Grande,Campo Grande,144,18,Campo Grande,5.2,5
88a8a06735fffff,Vila Militar,Vila Militar,135,33,Bangu,5.1,5
88a8a078b9fffff,Cosme Velho,Cosme Velho,019,4,Zona Sul,2.1,2
88a8a06311fffff,Alto da Boa Vista,Alto da Boa Vista,034,8,Tijuca,2.2,2
88a8a06017fffff,Piedade,Piedade,069,13,Méier,3.2,3
88a8a0606bfffff,Jacarepaguá,Jacarepaguá,115,16,Jacarepaguá,4.1,4
88a8a0719bfffff,Barra da Tijuca,Barra da Tijuca,128,24,Barra da Tijuca,4.2,4
88a8a06113fffff,Cachambi,Cachambi,065,13,Méier,3.2,3
88a8a06167fffff,Tijuca,Tijuca,033,8,Tijuca,2.2,2
88a8a061bbfffff,Penha,Penha,043,11,Penha,3.5,3
88a8a06ad1fffff,Maré,Maré,157,30,Ramos,3.1,3
88a8a06263fffff,Itanhangá,Itanhangá,127,24,Barra da Tijuca,4.2,4
88a8a062b7fffff,Praça Seca,Praça Seca,124,16,Jacarepaguá,4.1,4
88a8a0630bfffff,Alto da Boa Vista,Alto da Boa Vista,034,8,Tijuca,2.2,2
88a8a0383dfffff,Guaratiba,Guaratiba,151,26,Guaratiba,5.4,5
88a8a0743bfffff,Vargem Pequena,Vargem Pequena,130,24,Barra da Tijuca,4.2,4
88a8a074e3fffff,Vargem Grande,Vargem Grande,131,24,Barra da Tijuca,4.2,4
88a8a02809fffff,Cosmos,Cosmos,147,18,Campo Grande,5.2,5
88a8a03939fffff,Grumari,Grumari,133,24,Barra da Tijuca,4.2,4
88a8a07537fffff,Curicica,Curicica,119,16,Jacarepaguá,4.1,4
88a8a0285dfffff,Cosmos,Cosmos,147,18,Campo Grande,5.2,5
88a8a0645bfffff,Vila Kennedy,Vila Kennedy,162,17,Bangu,5.1,5
88a8a0398dfffff,Guaratiba,Guaratiba,151,26,Guaratiba,5.4,5
88a8a062bdfffff,Tanque,Tanque,123,16,Jacarepaguá,4.1,4
88a8a0758bfffff,Jacarepaguá,Jacarepaguá,115,16,Jacarepaguá,4.1,4
88a8a039e1fffff,Guaratiba,Guaratiba,151,26,Guaratiba,5.4,5
88a8a02905fffff,Senador Vasconcelos,Senador Vasconcelos,145,18,Campo Grande,5.2,5
88a8a06503fffff,Anchieta,Anchieta,107,22,Pavuna,3.6,3
88a8a07633fffff,Recreio dos Bandeirantes,Recreio dos Bandeirantes,132,24,Barra da Tijuca,4.2,4
88a8a02959fffff,Campo Grande,Campo Grande,144,18,Campo Grande,5.2,5
88a8a06557fffff,Parque Anchieta,Parque Anchieta,108,22,Pavuna,3.6,3
88a8a07687fffff,Vargem Grande,Vargem Grande,131,24,Barra da Tijuca,4.2,4
88a8a06e19fffff,Parque Columbia,Parque Colúmbia,159,25,Pavuna,3.6,3
88a8a029adfffff,Campo Grande,Campo Grande,144,18,Campo Grande,5.2,5
88a8a076dbfffff,Guaratiba,Guaratiba,151,26,Guaratiba,5.4,5
88a8a02f2dfffff,Santa Cruz,Santa Cruz,149,19,Santa Cruz,5.3,5
88a8a06e6dfffff,Penha Circular,Penha Circular,044,11,Penha,3.5,3
88a8a02a01fffff,Guaratiba,Guaratiba,151,26,Guaratiba,5.4,5
88a8a39349fffff,Campo Grande,Campo Grande,144,18,Campo Grande,5.2,5
88a8a02193fffff,Santa Cruz,Santa Cruz,149,19,Santa Cruz,5.3,5
88a8a02a55fffff,Guaratiba,Guaratiba,151,26,Guaratiba,5.4,5
88a8a06653fffff,Senador Camará,Senador Camará,142,17,Bangu,5.1,5
88a8a021e7fffff,Santa Cruz,Santa Cruz,149,19,Santa Cruz,5.3,5
88a8a06269fffff,Itanhangá,Itanhangá,127,24,Barra da Tijuca,4.2,4
88a8a02aa9fffff,Paciência,Paciência,148,19,Santa Cruz,5.3,5
88a8a066a7fffff,Bangu,Bangu,141,17,Bangu,5.1,5
88a8a02b51fffff,Guaratiba,Guaratiba,151,26,Guaratiba,5.4,5
88a8a078d3fffff,Jardim Botânico,Jardim Botânico,028,6,Zona Sul,2.1,2
88a8a06031fffff,Encantado,Encantado,068,13,Méier,3.2,3
88a8a06085fffff,Madureira,Madureira,083,15,Madureira,3.3,3
88a8a071b5fffff,São Conrado,São Conrado,031,6,Zona Sul,2.1,2
88a8a060d9fffff,Vila Valqueire,Vila Valqueire,125,16,Jacarepaguá,4.1,4
88a8a0612dfffff,Praça da Bandeira,Praça da Bandeira,032,8,Tijuca,2.2,2
88a8a06181fffff,Inhaúma,Inhaúma,054,12,Inhaúma,3.4,3
88a8a02e45fffff,Santa Cruz,Santa Cruz,149,19,Santa Cruz,5.3,5
88a8a06a43fffff,Santa Teresa,Santa Teresa,014,23,Centro,1.1,1
88a8a061d5fffff,Pilares,Pilares,071,13,Méier,3.2,3
88a8a06229fffff,Itanhangá,Itanhangá,127,24,Barra da Tijuca,4.2,4
88a8a02f41fffff,Santa Cruz,Santa Cruz,149,19,Santa Cruz,5.3,5
88a8a062d1fffff,Jacarepaguá,Jacarepaguá,115,16,Jacarepaguá,4.1,4
88a8a07401fffff,Vargem Pequena,Vargem Pequena,130,24,Barra da Tijuca,4.2,4
88a8a06325fffff,Alto da Boa Vista,Alto da Boa Vista,034,8,Tijuca,2.2,2
88a8a07455fffff,Recreio dos Bandeirantes,Recreio dos Bandeirantes,132,24,Barra da Tijuca,4.2,4
88a8a06215fffff,Anil,Anil,116,16,Jacarepaguá,4.1,4
88a8a074a9fffff,Vargem Grande,Vargem Grande,131,24,Barra da Tijuca,4.2,4
88a8a02823fffff,Campo Grande,Campo Grande,144,18,Campo Grande,5.2,5
88a8a03953fffff,Guaratiba,Guaratiba,151,26,Guaratiba,5.4,5
88a8a07551fffff,Barra da Tijuca,Barra da Tijuca,128,24,Barra da Tijuca,4.2,4
88a8a039a7fffff,Ilha de Guaratiba,Ilha de Guaratiba,164,26,Guaratiba,5.4,5
88a8a075a5fffff,Jacarepaguá,Jacarepaguá,115,16,Jacarepaguá,4.1,4
88a8a028cbfffff,Santa Cruz,Santa Cruz,149,19,Santa Cruz,5.3,5
88a8a064c9fffff,Bangu,Bangu,141,17,Bangu,5.1,5
88a8a0651dfffff,Parque Anchieta,Parque Anchieta,108,22,Pavuna,3.6,3
88a8a076a1fffff,Vargem Grande,Vargem Grande,131,24,Barra da Tijuca,4.2,4
88a8a02105fffff,Sepetiba,Sepetiba,150,19,Santa Cruz,5.3,5
88a8a029c7fffff,Campo Grande,Campo Grande,144,18,Campo Grande,5.2,5
88a8a02a1bfffff,Santa Cruz,Santa Cruz,149,19,Santa Cruz,5.3,5
88a8a06619fffff,Senador Camará,Senador Camará,142,17,Bangu,5.1,5
88a8a021adfffff,Santa Cruz,Santa Cruz,149,19,Santa Cruz,5.3,5
88a8a0666dfffff,Jacarepaguá,Jacarepaguá,115,16,Jacarepaguá,4.1,4
88a8a02ac3fffff,Santa Cruz,Santa Cruz,149,19,Santa Cruz,5.3,5
88a8a066c1fffff,Santíssimo,Santíssimo,143,18,Campo Grande,5.2,5
88a8a02b17fffff,Guaratiba,Guaratiba,151,26,Guaratiba,5.4,5
88a8a061c1fffff,Cachambi,Cachambi,065,13,Méier,3.2,3
88a8a06715fffff,Realengo,Realengo,139,33,Bangu,5.1,5
88a8a02b6bfffff,Guaratiba,Guaratiba,151,26,Guaratiba,5.4,5
88a8a06769fffff,Taquara,Taquara,122,16,Jacarepaguá,4.1,4
88a8a07899fffff,Alto da Boa Vista,Alto da Boa Vista,034,8,Tijuca,2.2,2
88a8a0604bfffff,Jacarepaguá,Jacarepaguá,115,16,Jacarepaguá,4.1,4
88a8a07a91fffff,Vidigal,Vidigal,030,6,Zona Sul,2.1,2
88a8a06147fffff,Tijuca,Tijuca,033,8,Tijuca,2.2,2
88a8a06a09fffff,Centro,Centro,005,2,Centro,1.1,1
88a8a0619bfffff,Vicente de Carvalho,Vicente de Carvalho,073,14,Madureira,3.3,3
88a8a06a5dfffff,Santa Teresa,Santa Teresa,014,23,Centro,1.1,1
88a8a06243fffff,Itanhangá,Itanhangá,127,24,Barra da Tijuca,4.2,4
88a8a02f07fffff,Santa Cruz,Santa Cruz,149,19,Santa Cruz,5.3,5
88a8a06297fffff,Taquara,Taquara,122,16,Jacarepaguá,4.1,4
88a8a02f5bfffff,Santa Cruz,Santa Cruz,149,19,Santa Cruz,5.3,5
88a8a062ebfffff,Freguesia (Jacarepaguá),Freguesia (Jacarepaguá),120,16,Jacarepaguá,4.1,4
88a8a0741bfffff,Vargem Grande,Vargem Grande,131,24,Barra da Tijuca,4.2,4
88a8a038c5fffff,Guaratiba,Guaratiba,151,26,Guaratiba,5.4,5
88a8a074c3fffff,Vargem Grande,Vargem Grande,131,24,Barra da Tijuca,4.2,4
88a8a03919fffff,Guaratiba,Guaratiba,151,26,Guaratiba,5.4,5
88a8a0616dfffff,Rio Comprido,Rio Comprido,007,3,Centro,1.1,1
88a8a07517fffff,Jacarepaguá,Jacarepaguá,115,16,Jacarepaguá,4.1,4
88a8a0283dfffff,Cosmos,Cosmos,147,18,Campo Grande,5.2,5
88a8a0756bfffff,Barra da Tijuca,Barra da Tijuca,128,24,Barra da Tijuca,4.2,4
88a8a039c1fffff,Guaratiba,Guaratiba,151,26,Guaratiba,5.4,5
88a8a028e5fffff,Campo Grande,Campo Grande,144,18,Campo Grande,5.2,5
88a8a07613fffff,Recreio dos Bandeirantes,Recreio dos Bandeirantes,132,24,Barra da Tijuca,4.2,4
88a8a02939fffff,Senador Vasconcelos,Senador Vasconcelos,145,18,Campo Grande,5.2,5
88a8a0298dfffff,Campo Grande,Campo Grande,144,18,Campo Grande,5.2,5
88a8a076bbfffff,Guaratiba,Guaratiba,151,26,Guaratiba,5.4,5
88a8a06e4dfffff,Irajá,Irajá,076,14,Madureira,3.3,3
88a8a029e1fffff,Campo Grande,Campo Grande,144,18,Campo Grande,5.2,5
88a8a02a35fffff,Santa Cruz,Santa Cruz,149,19,Santa Cruz,5.3,5
88a8a06633fffff,Bangu,Bangu,141,17,Bangu,5.1,5
88a8a021c7fffff,Santa Cruz,Santa Cruz,149,19,Santa Cruz,5.3,5
88a8a02a89fffff,Santa Cruz,Santa Cruz,149,19,Santa Cruz,5.3,5
88a8a06687fffff,Bangu,Bangu,141,17,Bangu,5.1,5
88a8a06f49fffff,Olaria,Olaria,042,10,Ramos,3.1,3
88a8a02addfffff,Santa Cruz,Santa Cruz,149,19,Santa Cruz,5.3,5
88a8a066dbfffff,Campo Grande,Campo Grande,144,18,Campo Grande,5.2,5
88a8a06119fffff,Engenho Novo,Engenho Novo,061,13,Méier,3.2,3
88a8a02b31fffff,Campo Grande,Campo Grande,144,18,Campo Grande,5.2,5
88a8a078b3fffff,Rio Comprido,Rio Comprido,007,3,Centro,1.1,1
88a8a06011fffff,Quintino Bocaiúva,Quintino Bocaiúva,079,15,Madureira,3.3,3
88a8a07ab7fffff,Leblon,Leblon,026,6,Zona Sul,2.1,2
88a8a06065fffff,Grajaú,Grajaú,038,9,Tijuca,2.2,2
88a8a07195fffff,Barra da Tijuca,Barra da Tijuca,128,24,Barra da Tijuca,4.2,4
88a8a060b9fffff,Turiaçu,Turiaçú,085,15,Madureira,3.3,3
88a8a0610dfffff,Maracanã,Maracanã,035,9,Tijuca,2.2,2
88a8a06161fffff,Tijuca,Tijuca,033,8,Tijuca,2.2,2
88a8a061b5fffff,Penha,Penha,043,11,Penha,3.5,3
88a8a06209fffff,Itanhangá,Itanhangá,127,24,Barra da Tijuca,4.2,4
88a8a06acbfffff,Caju,Caju,004,1,Centro,1.1,1
88a8a0625dfffff,Barra da Tijuca,Barra da Tijuca,128,24,Barra da Tijuca,4.2,4
88a8a02f21fffff,Santa Cruz,Santa Cruz,149,19,Santa Cruz,5.3,5
88a8a062b1fffff,Tanque,Tanque,123,16,Jacarepaguá,4.1,4
88a8a06305fffff,Alto da Boa Vista,Alto da Boa Vista,034,8,Tijuca,2.2,2
88a8a03837fffff,Guaratiba,Guaratiba,151,26,Guaratiba,5.4,5
88a8a07435fffff,Vargem Pequena,Vargem Pequena,130,24,Barra da Tijuca,4.2,4
88a8a06359fffff,Alto da Boa Vista,Alto da Boa Vista,034,8,Tijuca,2.2,2
88a8a060c5fffff,Quintino Bocaiúva,Quintino Bocaiúva,079,15,Madureira,3.3,3
88a8a07489fffff,Vargem Grande,Vargem Grande,131,24,Barra da Tijuca,4.2,4
88a8a074ddfffff,Vargem Grande,Vargem Grande,131,24,Barra da Tijuca,4.2,4
88a8a02803fffff,Cosmos,Cosmos,147,18,Campo Grande,5.2,5
88a8a03933fffff,Barra de Guaratiba,Barra de Guaratiba,152,26,Guaratiba,5.4,5
88a8a07531fffff,Barra Olímpica,Barra Olímpica,165,16,Jacarepaguá,4.1,4
88a8a02857fffff,Cosmos,Cosmos,147,18,Campo Grande,5.2,5
88a8a03987fffff,Guaratiba,Guaratiba,151,26,Guaratiba,5.4,5
88a8a06455fffff,Bangu,Bangu,141,17,Bangu,5.1,5
88a8a07585fffff,Jacarepaguá,Jacarepaguá,115,16,Jacarepaguá,4.1,4
88a8a028abfffff,Paciência,Paciência,148,19,Santa Cruz,5.3,5
88a8a075d9fffff,Vargem Grande,Vargem Grande,131,24,Barra da Tijuca,4.2,4
88a8a02953fffff,Campo Grande,Campo Grande,144,18,Campo Grande,5.2,5
88a8a06551fffff,Ricardo de Albuquerque,Ricardo de Albuquerque,109,22,Pavuna,3.6,3
88a8a07681fffff,Vargem Grande,Vargem Grande,131,24,Barra da Tijuca,4.2,4
88a8a06e13fffff,Pavuna,Pavuna,114,25,Pavuna,3.6,3
88a8a029a7fffff,Campo Grande,Campo Grande,144,18,Campo Grande,5.2,5
88a8a076d5fffff,Guaratiba,Guaratiba,151,26,Guaratiba,5.4,5
88a8a02139fffff,Sepetiba,Sepetiba,150,19,Santa Cruz,5.3,5
88a8a06e67fffff,Cordovil,Cordovil,046,31,Penha,3.5,3
88a8a0218dfffff,Santa Cruz,Santa Cruz,149,19,Santa Cruz,5.3,5
88a8a0664dfffff,Senador Camará,Senador Camará,142,17,Bangu,5.1,5
88a8a021e1fffff,Santa Cruz,Santa Cruz,149,19,Santa Cruz,5.3,5
88a8a02aa3fffff,Paciência,Paciência,148,19,Santa Cruz,5.3,5
88a8a066a1fffff,Bangu,Bangu,141,17,Bangu,5.1,5
88a8a02b4bfffff,Guaratiba,Guaratiba,151,26,Guaratiba,5.4,5
88a8a06749fffff,Taquara,Taquara,122,16,Jacarepaguá,4.1,4
88a8a078cdfffff,Copacabana,Copacabana,024,5,Zona Sul,2.1,2
88a8a070b3fffff,Barra da Tijuca,Barra da Tijuca,128,24,Barra da Tijuca,4.2,4
88a8a0602bfffff,Lins de Vasconcelos,Lins de Vasconcelos,062,13,Méier,3.2,3
88a8a060d3fffff,Vila Valqueire,Vila Valqueire,125,16,Jacarepaguá,4.1,4
88a8a06127fffff,Caju,Caju,004,1,Centro,1.1,1
88a8a06223fffff,Jacarepaguá,Jacarepaguá,115,16,Jacarepaguá,4.1,4
88a8a062cbfffff,Jacarepaguá,Jacarepaguá,115,16,Jacarepaguá,4.1,4
88a8a038a5fffff,Guaratiba,Guaratiba,151,26,Guaratiba,5.4,5
88a8a074a3fffff,Campo Grande,Campo Grande,144,18,Campo Grande,5.2,5
88a8a0281dfffff,Cosmos,Cosmos,147,18,Campo Grande,5.2,5
88a8a0641bfffff,Gericinó,Gericinó,160,17,Bangu,5.1,5
88a8a0754bfffff,Barra da Tijuca,Barra da Tijuca,128,24,Barra da Tijuca,4.2,4
88a8a039a1fffff,Ilha de Guaratiba,Ilha de Guaratiba,164,26,Guaratiba,5.4,5
88a8a0601dfffff,Água Santa,Água Santa,067,13,Méier,3.2,3
88a8a028c5fffff,Paciência,Paciência,148,19,Santa Cruz,5.3,5
88a8a02919fffff,Campo Grande,Campo Grande,144,18,Campo Grande,5.2,5
88a8a0296dfffff,Campo Grande,Campo Grande,144,18,Campo Grande,5.2,5
88a8a0656bfffff,Guadalupe,Guadalupe,106,22,Pavuna,3.6,3
88a8a0769bfffff,Ilha de Guaratiba,Ilha de Guaratiba,164,26,Guaratiba,5.4,5
88a8a06e2dfffff,Cordovil,Cordovil,046,31,Penha,3.5,3
88a8a029c1fffff,Campo Grande,Campo Grande,144,18,Campo Grande,5.2,5
88a8a02a15fffff,Santa Cruz,Santa Cruz,149,19,Santa Cruz,5.3,5
88a8a06613fffff,Senador Camará,Senador Camará,142,17,Bangu,5.1,5
88a8a021a7fffff,Santa Cruz,Santa Cruz,149,19,Santa Cruz,5.3,5
88a8a02a69fffff,Guaratiba,Guaratiba,151,26,Guaratiba,5.4,5
88a8a06667fffff,Realengo,Realengo,139,33,Bangu,5.1,5
88a8a02abdfffff,Santa Cruz,Santa Cruz,149,19,Santa Cruz,5.3,5
88a8a066bbfffff,Bangu,Bangu,141,17,Bangu,5.1,5
88a8a02b11fffff,Guaratiba,Guaratiba,151,26,Guaratiba,5.4,5
88a8a02b65fffff,Guaratiba,Guaratiba,151,26,Guaratiba,5.4,5
88a8a06763fffff,Jardim Sulacap,Jardim Sulacap,137,33,Bangu,5.1,5
88a8a07893fffff,Alto da Boa Vista,Alto da Boa Vista,034,8,Tijuca,2.2,2
88a8a078e7fffff,Copacabana,Copacabana,024,5,Zona Sul,2.1,2
88a8a06045fffff,Jacarepaguá,Jacarepaguá,115,16,Jacarepaguá,4.1,4
88a8a06099fffff,Marechal Hermes,Marechal Hermes,090,15,Madureira,3.3,3
88a8a060edfffff,Quintino Bocaiúva,Quintino Bocaiúva,079,15,Madureira,3.3,3
88a8a06141fffff,Tijuca,Tijuca,033,8,Tijuca,2.2,2
88a8a06a03fffff,Centro,Centro,005,2,Centro,1.1,1
88a8a06195fffff,Engenho da Rainha,Engenho da Rainha,055,12,Inhaúma,3.4,3
88a8a06a57fffff,Centro,Centro,005,2,Centro,1.1,1
88a8a061e9fffff,Maria da Graça,Maria da Graça,052,12,Inhaúma,3.4,3
88a8a0623dfffff,Jacarepaguá,Jacarepaguá,115,16,Jacarepaguá,4.1,4
88a8a02f01fffff,Santa Cruz,Santa Cruz,149,19,Santa Cruz,5.3,5
88a8a06291fffff,Taquara,Taquara,122,16,Jacarepaguá,4.1,4
88a8a02f55fffff,Santa Cruz,Santa Cruz,149,19,Santa Cruz,5.3,5
88a8a062e5fffff,Freguesia (Jacarepaguá),Freguesia (Jacarepaguá),120,16,Jacarepaguá,4.1,4
88a8a03817fffff,Guaratiba,Guaratiba,151,26,Guaratiba,5.4,5
88a8a07415fffff,Vargem Pequena,Vargem Pequena,130,24,Barra da Tijuca,4.2,4
88a8a06339fffff,Alto da Boa Vista,Alto da Boa Vista,034,8,Tijuca,2.2,2
88a8a07469fffff,Barra da Tijuca,Barra da Tijuca,128,24,Barra da Tijuca,4.2,4
88a8a074bdfffff,Campo Grande,Campo Grande,144,18,Campo Grande,5.2,5
88a8a03913fffff,Guaratiba,Guaratiba,151,26,Guaratiba,5.4,5
88a8a07511fffff,Jacarepaguá,Jacarepaguá,115,16,Jacarepaguá,4.1,4
88a8a02837fffff,Campo Grande,Campo Grande,144,18,Campo Grande,5.2,5
88a8a07565fffff,Barra da Tijuca,Barra da Tijuca,128,24,Barra da Tijuca,4.2,4
88a8a0288bfffff,Paciência,Paciência,148,19,Santa Cruz,5.3,5
88a8a039bbfffff,Guaratiba,Guaratiba,151,26,Guaratiba,5.4,5
