base_year,target_year,ap,ra,bairro,ideb_5,ideb_9,delta
2019,2023,Área de Planejamento 3,XV Madureira,Rocha Miranda,5.5619565217391305,5.4,-0.1619565217391301
2019,2023,Área de Planejamento 3,XV Madureira,Turiaçu,5.348623853211009,4.8,-0.5486238532110095
2019,2023,Área de Planejamento 3,XV Madureira,Vaz Lobo,4.9,5.2,0.2999999999999998
2019,2023,Área de Planejamento 3,XII Inhaúma,Engenho da Rainha,5.774545454545455,4.8,-0.9745454545454555
2019,2023,Área de Planejamento 3,XII Inhaúma,Higienópolis,5.551867219917012,5.2,-0.3518672199170121
2019,2023,Área de Planejamento 3,XII Inhaúma,Inhaúma,5.867280606717226,5.0,-0.8672806067172258
2019,2023,Área de Planejamento 3,XII Inhaúma,Maria da Graça,5.2,4.2,-1.0
2019,2023,Área de Planejamento 3,XI Penha,Brás de Pina,5.790155440414508,5.6,-0.19015544041450827
2019,2023,Área de Planejamento 3,XI Penha,Penha,5.623137254901961,5.1,-0.5231372549019611
2019,2023,Área de Planejamento 3,XI Penha,Penha Circular,5.6613231552162855,5.1,-0.5613231552162858
2019,2023,Área de Planejamento 3,XXXI Vigário Geral,Cordovil,5.794583333333334,5.3,-0.4945833333333338
2019,2023,Área de Planejamento 3,XXXI Vigário Geral,Jardim América,5.560436137071651,4.7,-0.8604361370716509
2019,2023,Área de Planejamento 3,XXXI Vigário Geral,Vigário Geral,5.17163323782235,4.8,-0.37163323782235036
2019,2023,Área de Planejamento 3,XXII Anchieta,Anchieta,5.053846153846154,4.9,-0.1538461538461533
2019,2023,Área de Planejamento 3,XXII Anchieta,Guadalupe,5.712408759124089,5.4,-0.3124087591240885
2019,2023,Área de Planejamento 3,XXII Anchieta,Parque Anchieta,5.94066985645933,5.3,-0.6406698564593301
2019,2023,Área de Planejamento 3,XXV Pavuna,Coelho Neto,5.511918604651164,5.2,-0.31191860465116417
2019,2023,Área de Planejamento 3,XXV Pavuna,Costa Barros,4.88375,4.8,-0.08375000000000021
2019,2023,Área de Planejamento 3,XXV Pavuna,Parque Columbia,5.1,4.4,-0.6999999999999993
2019,2023,Área de Planejamento 3,XXV Pavuna,Pavuna,5.471647509578544,4.9,-0.5716475095785434
2019,2023,Área de Planejamento 3,XX Ilha do Governador,Bancários,5.723111111111112,5.3,-0.4231111111111119
2019,2023,Área de Planejamento 3,XX Ilha do Governador,Cacuia,5.5,6.2,0.7000000000000002
2019,2023,Área de Planejamento 3,XX Ilha do Governador,Cidade Universitária,5.9,5.5,-0.40000000000000036
2019,2023,Área de Planejamento 3,XX Ilha do Governador,Galeão,5.9875,5.1,-0.8875000000000002
2019,2023,Área de Planejamento 3,XX Ilha do Governador,Jardim Guanabara,6.5248366013071895,5.4,-1.124836601307189
2019,2023,Área de Planejamento 3,XX Ilha do Governador,Moneró,6.15360824742268,5.5,-0.6536082474226799
2019,2023,Área de Planejamento 3,XX Ilha do Governador,Portuguesa,5.866666666666666,5.3,-0.5666666666666664
2019,2023,Área de Planejamento 3,XX Ilha do Governador,Praia da Bandeira,5.2,5.5,0.2999999999999998
2019,2023,Área de Planejamento 3,XX Ilha do Governador,Zumbi,5.9,5.0,-0.9000000000000004
2019,2023,Área de Planejamento 4,XVI Jacarepaguá,Anil,6.125901639344262,5.1,-1.0259016393442622
2019,2023,Área de Planejamento 4,XVI Jacarepaguá,Curicica,6.051821862348179,5.3,-0.7518218623481792
2019,2023,Área de Planejamento 4,XVI Jacarepaguá,Freguesia (Jacarepaguá),5.745387453874539,5.0,-0.7453874538745389
2019,2023,Área de Planejamento 4,XVI Jacarepaguá,Jacarepaguá,6.095016891891893,5.2,-0.8950168918918928
2019,2023,Área de Planejamento 4,XVI Jacarepaguá,Pechincha,5.7,4.7,-1.0
2019,2023,Área de Planejamento 4,XVI Jacarepaguá,Praça Seca,5.918089430894309,4.9,-1.0180894308943085
2019,2023,Área de Planejamento 4,XVI Jacarepaguá,Tanque,5.930030959752322,5.4,-0.5300309597523221
2019,2023,Área de Planejamento 4,XVI Jacarepaguá,Taquara,6.141109709962168,5.1,-1.0411097099621687
2019,2023,Área de Planejamento 4,XVI Jacarepaguá,Vila Valqueire,6.03160621761658,5.7,-0.3316062176165797
2019,2023,Área de Planejamento 4,XXXIII Cidade de Deus,Cidade de Deus,5.412690355329949,4.4,-1.0126903553299487
2019,2023,Área de Planejamento 4,XXIV Barra da Tijuca,Barra da Tijuca,6.693248945147679,5.9,-0.7932489451476785
2019,2023,Área de Planejamento 4,XXIV Barra da Tijuca,Recreio dos Bandeirantes,5.86896551724138,5.2,-0.6689655172413795
2019,2023,Área de Planejamento 4,XXIV Barra da Tijuca,Vargem Grande,5.618461538461539,6.0,0.3815384615384607
2019,2023,Área de Planejamento 5,XVII Bangu,Bangu,5.793712772998015,5.1,-0.6937127729980155
2019,2023,Área de Planejamento 5,XVII Bangu,Padre Miguel,5.70586011342155,5.3,-0.40586011342155004
2019,2023,Área de Planejamento 5,XVII Bangu,Senador Camará,5.511260827718961,5.2,-0.3112608277189608
2019,2023,Área de Planejamento 5,XVII Bangu,Vila Kennedy,5.233559322033899,4.5,-0.7335593220338987
2019,2023,Área de Planejamento 5,XVII Bangu,Jabour,5.00421052631579,4.7,-0.3042105263157895
2019,2023,Área de Planejamento 5,XXXII Realengo,Campo dos Afonsos,5.8,5.7,-0.09999999999999964
2019,2023,Área de Planejamento 5,XXXII Realengo,Deodoro,5.946153846153846,5.1,-0.8461538461538467
2019,2023,Área de Planejamento 5,XXXII Realengo,Jardim Sulacap,6.9,5.1,-1.8000000000000007
2019,2023,Área de Planejamento 5,XXXII Realengo,Magalhães Bastos,6.172839506172839,5.2,-0.9728395061728392
2019,2023,Área de Planejamento 5,XXXII Realengo,Realengo,5.889386792452831,5.1,-0.7893867924528317
2019,2023,Área de Planejamento 5,XXXII Realengo,Vila Militar,6.5,5.4,-1.0999999999999996
2019,2023,Área de Planejamento 5,XVIII Campo Grande,Campo Grande,5.976671619613669,5.3,-0.6766716196136695
2019,2023,Área de Planejamento 5,XVIII Campo Grande,Cosmos,5.436989795918366,5.4,-0.03698979591836604
2019,2023,Área de Planejamento 5,XVIII Campo Grande,Inhoaíba,5.707640750670241,5.0,-0.7076407506702411
2019,2023,Área de Planejamento 5,XVIII Campo Grande,Santíssimo,5.970890410958904,5.0,-0.970890410958904
2019,2023,Área de Planejamento 5,XVIII Campo Grande,Senador Vasconcelos,5.78623188405797,5.1,-0.6862318840579702
2019,2023,Área de Planejamento 5,XIX Santa Cruz,Paciência,5.692237442922374,5.2,-0.4922374429223737
2019,2023,Área de Planejamento 5,XIX Santa Cruz,Santa Cruz,5.620006371455878,5.0,-0.6200063714558777
2019,2023,Área de Planejamento 5,XIX Santa Cruz,Sepetiba,5.473479948253558,5.1,-0.373479948253558
2019,2023,Área de Planejamento 5,XXVI Guaratiba,Guaratiba,5.556527249683144,5.3,-0.25652724968314455
2019,2023,Área de Planejamento 5,XXVI Guaratiba,Pedra de Guaratiba,5.72972972972973,5.1,-0.6297297297297302
